## Strong Edge Colouring Graphs No Restrict: 17950 flags
278;5;0,0,0,0,0,2,2,2,1,2;0,0,1,0,0
279;5;0,0,0,0,0,2,2,2,1,2;0,0,1,0,1
280;5;0,0,0,0,0,2,2,2,1,2;0,0,1,1,0
281;5;0,0,0,0,0,2,2,2,1,2;0,0,1,1,1
282;5;0,0,0,0,0,2,2,2,1,2;1,0,0,0,0
283;5;0,0,0,0,0,2,2,2,1,2;1,0,0,0,1
284;5;0,0,0,0,0,2,2,2,1,2;1,0,0,1,0
285;5;0,0,0,0,0,2,2,2,1,2;1,0,0,1,1
286;5;0,0,0,0,0,2,2,2,1,2;1,0,1,0,0
287;5;0,0,0,0,0,2,2,2,1,2;1,0,1,0,1
288;5;0,0,0,0,0,2,2,2,1,2;1,0,1,1,0
289;5;0,0,0,0,0,2,2,2,1,2;1,0,1,1,1
290;5;0,0,0,0,0,2,2,2,1,2;1,1,0,0,0
291;5;0,0,0,0,0,2,2,2,1,2;1,1,0,0,1
292;5;0,0,0,0,0,2,2,2,1,2;1,1,0,1,0
293;5;0,0,0,0,0,2,2,2,1,2;1,1,0,1,1
294;5;0,0,0,0,0,2,2,2,1,2;1,1,1,0,0
295;5;0,0,0,0,0,2,2,2,1,2;1,1,1,0,1
296;5;0,0,0,0,0,2,2,2,1,2;1,1,1,1,0
297;5;0,0,0,0,0,2,2,2,2,2;0,0,0,0,0
298;5;0,0,0,0,0,2,2,2,2,2;0,0,0,0,1
299;5;0,0,0,0,0,2,2,2,2,2;0,0,1,0,0
300;5;0,0,0,0,0,2,2,2,2,2;0,0,1,0,1
301;5;0,0,0,0,0,2,2,2,2,2;0,0,1,1,0
302;5;0,0,0,0,0,2,2,2,2,2;0,0,1,1,1
303;5;0,0,0,0,0,2,2,2,2,2;1,0,0,0,0
304;5;0,0,0,0,0,2,2,2,2,2;1,0,0,0,1
305;5;0,0,0,0,0,2,2,2,2,2;1,0,1,0,0
306;5;0,0,0,0,0,2,2,2,2,2;1,0,1,0,1
307;5;0,0,0,0,0,2,2,2,2,2;1,0,1,1,0
308;5;0,0,0,0,0,2,2,2,2,2;1,0,1,1,1
309;5;0,0,0,0,0,2,2,2,2,2;1,1,0,0,0
310;5;0,0,0,0,0,2,2,2,2,2;1,1,0,0,1
311;5;0,0,0,0,0,2,2,2,2,2;1,1,1,0,0
312;5;0,0,0,0,0,2,2,2,2,2;1,1,1,0,1
313;5;0,0,0,0,0,2,2,2,2,2;1,1,1,1,0
314;5;0,0,0,0,1,0,1,1,2,2;0,0,0,0,0
315;5;0,0,0,0,1,0,1,1,2,2;0,0,0,0,1
316;5;0,0,0,0,1,0,1,1,2,2;0,0,0,1,0
317;5;0,0,0,0,1,0,1,1,2,2;0,0,0,1,1
318;5;0,0,0,0,1,0,1,1,2,2;0,0,1,0,0
